code,raw_gold,runtime_fallback_needed,quality_score,similarity_risk,gsc_impressions,gsc_clicks,recommended_action
P2957,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2958,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2959,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2960,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2961,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2962,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2963,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2964,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2965,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2966,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2967,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2968,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2969,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2970,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2971,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2972,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2973,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2974,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2975,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2976,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2977,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2978,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2979,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2980,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2981,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2982,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2983,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2984,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2985,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2986,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2987,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2988,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2989,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2990,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2991,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2992,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2993,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2994,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2995,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2996,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2997,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2998,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2999,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
U0001,yes,no,82,low,0,0,Use as gold code hub source.
U0002,yes,no,82,low,0,0,Use as gold code hub source.
U0003,yes,no,82,low,0,0,Use as gold code hub source.
U0004,yes,no,82,low,0,0,Use as gold code hub source.
U0005,yes,no,82,low,0,0,Use as gold code hub source.
U0006,yes,no,82,low,0,0,Use as gold code hub source.
U0007,yes,no,82,low,0,0,Use as gold code hub source.
U0008,yes,no,82,low,0,0,Use as gold code hub source.
U0009,yes,no,82,low,0,0,Use as gold code hub source.
U0010,yes,no,82,low,0,0,Use as gold code hub source.
U0011,yes,no,82,low,0,0,Use as gold code hub source.
U0012,yes,no,82,low,0,0,Use as gold code hub source.
U0013,yes,no,82,low,0,0,Use as gold code hub source.
U0014,yes,no,82,low,0,0,Use as gold code hub source.
U0015,yes,no,82,low,0,0,Use as gold code hub source.
U0016,yes,no,82,low,0,0,Use as gold code hub source.
U0017,yes,no,82,low,0,0,Use as gold code hub source.
U0018,yes,no,82,low,0,0,Use as gold code hub source.
U0019,yes,no,82,low,0,0,Use as gold code hub source.
U0020,yes,no,82,low,0,0,Use as gold code hub source.
U0021,yes,no,82,low,0,0,Use as gold code hub source.
U0022,yes,no,82,low,0,0,Use as gold code hub source.
U0023,yes,no,82,low,0,0,Use as gold code hub source.
U0024,yes,no,82,low,0,0,Use as gold code hub source.
U0025,yes,no,82,low,0,0,Use as gold code hub source.
U0026,yes,no,82,low,0,0,Use as gold code hub source.
U0027,yes,no,82,low,0,0,Use as gold code hub source.
U0028,yes,no,82,low,0,0,Use as gold code hub source.
U0029,yes,no,82,low,0,0,Use as gold code hub source.
U0030,yes,no,82,low,0,0,Use as gold code hub source.
U0031,yes,no,82,low,0,0,Use as gold code hub source.
U0032,yes,no,82,low,0,0,Use as gold code hub source.
U0033,yes,no,82,low,0,0,Use as gold code hub source.
U0034,yes,no,82,low,0,0,Use as gold code hub source.
U0035,yes,no,82,low,0,0,Use as gold code hub source.
U0036,yes,no,82,low,0,0,Use as gold code hub source.
U0037,yes,no,82,low,0,0,Use as gold code hub source.
U0038,yes,no,82,low,0,0,Use as gold code hub source.
U0039,yes,no,82,low,0,0,Use as gold code hub source.
U0040,yes,no,82,low,0,0,Use as gold code hub source.
U0041,yes,no,82,low,0,0,Use as gold code hub source.
U0042,yes,no,82,low,0,0,Use as gold code hub source.
U0043,yes,no,82,low,0,0,Use as gold code hub source.
U0044,yes,no,82,low,0,0,Use as gold code hub source.
U0045,yes,no,82,low,0,0,Use as gold code hub source.
U0046,yes,no,82,low,0,0,Use as gold code hub source.
U0047,yes,no,82,low,0,0,Use as gold code hub source.
U0048,yes,no,82,low,0,0,Use as gold code hub source.
U0049,yes,no,82,low,0,0,Use as gold code hub source.
U0050,yes,no,82,low,0,0,Use as gold code hub source.
U0051,yes,no,82,low,0,0,Use as gold code hub source.
U0052,yes,no,82,low,0,0,Use as gold code hub source.
U0053,yes,no,82,low,0,0,Use as gold code hub source.
U0054,yes,no,82,low,0,0,Use as gold code hub source.
U0055,yes,no,82,low,0,0,Use as gold code hub source.
U0056,yes,no,82,low,0,0,Use as gold code hub source.
U0057,yes,no,82,low,0,0,Use as gold code hub source.
U0058,yes,no,82,low,0,0,Use as gold code hub source.
U0059,yes,no,82,low,0,0,Use as gold code hub source.
U0060,yes,no,82,low,0,0,Use as gold code hub source.
U0061,yes,no,82,low,0,0,Use as gold code hub source.
U0062,yes,no,82,low,0,0,Use as gold code hub source.
U0063,yes,no,82,low,0,0,Use as gold code hub source.
U0064,yes,no,82,low,0,0,Use as gold code hub source.
U0065,yes,no,82,low,0,0,Use as gold code hub source.
U0066,yes,no,82,low,0,0,Use as gold code hub source.
U0067,yes,no,82,low,0,0,Use as gold code hub source.
U0068,yes,no,82,low,0,0,Use as gold code hub source.
U0069,yes,no,82,low,0,0,Use as gold code hub source.
U0070,yes,no,82,low,0,0,Use as gold code hub source.
U0071,yes,no,82,low,0,0,Use as gold code hub source.
U0072,yes,no,82,low,0,0,Use as gold code hub source.
U0100,yes,no,82,low,0,0,Use as gold code hub source.
U0101,yes,no,82,low,0,0,Use as gold code hub source.
U0102,yes,no,82,low,0,0,Use as gold code hub source.
U0103,yes,no,82,low,0,0,Use as gold code hub source.
U0104,yes,no,82,low,0,0,Use as gold code hub source.
U0105,yes,no,82,low,0,0,Use as gold code hub source.
U0106,yes,no,82,low,0,0,Use as gold code hub source.
U0107,yes,no,82,low,0,0,Use as gold code hub source.
U0108,yes,no,82,low,0,0,Use as gold code hub source.
U0109,yes,no,82,low,0,0,Use as gold code hub source.
U010A,yes,no,82,low,0,0,Use as gold code hub source.
U010B,yes,no,82,low,0,0,Use as gold code hub source.
U010C,yes,no,82,low,0,0,Use as gold code hub source.
U010D,yes,no,82,low,0,0,Use as gold code hub source.
U010E,yes,no,82,low,0,0,Use as gold code hub source.
U010F,yes,no,82,low,0,0,Use as gold code hub source.
U0110,yes,no,82,low,0,0,Use as gold code hub source.
U0111,yes,no,82,low,0,0,Use as gold code hub source.
U0112,yes,no,82,low,0,0,Use as gold code hub source.
U0113,yes,no,82,low,0,0,Use as gold code hub source.
U0114,yes,no,82,low,0,0,Use as gold code hub source.
U0115,yes,no,82,low,0,0,Use as gold code hub source.
U0121,yes,no,82,low,0,0,Use as gold code hub source.
U0126,yes,no,82,low,0,0,Use as gold code hub source.
U0140,yes,no,82,low,0,0,Use as gold code hub source.
U0151,yes,no,82,low,0,0,Use as gold code hub source.
U0155,yes,no,82,low,0,0,Use as gold code hub source.
U0164,yes,no,82,low,0,0,Use as gold code hub source.
U0184,yes,no,82,low,0,0,Use as gold code hub source.
U0235,yes,no,82,low,0,0,Use as gold code hub source.
U0288,yes,no,82,low,0,0,Use as gold code hub source.
U0289,yes,no,82,low,0,0,Use as gold code hub source.
U0290,yes,no,82,low,0,0,Use as gold code hub source.
U0291,yes,no,82,low,0,0,Use as gold code hub source.
U0292,yes,no,82,low,0,0,Use as gold code hub source.
U0293,yes,no,82,low,0,0,Use as gold code hub source.
U0294,yes,no,82,low,0,0,Use as gold code hub source.
U0295,yes,no,82,low,0,0,Use as gold code hub source.
U0296,yes,no,82,low,0,0,Use as gold code hub source.
U0297,yes,no,82,low,0,0,Use as gold code hub source.
U0298,yes,no,82,low,0,0,Use as gold code hub source.
U0299,yes,no,82,low,0,0,Use as gold code hub source.
U029A,yes,no,82,low,0,0,Use as gold code hub source.
U029B,yes,no,82,low,0,0,Use as gold code hub source.
U029C,yes,no,82,low,0,0,Use as gold code hub source.
U029D,yes,no,82,low,0,0,Use as gold code hub source.
U029E,yes,no,82,low,0,0,Use as gold code hub source.
U0300,yes,no,82,low,0,0,Use as gold code hub source.
U0301,yes,no,82,low,0,0,Use as gold code hub source.
U0302,yes,no,82,low,0,0,Use as gold code hub source.
U0303,yes,no,82,low,0,0,Use as gold code hub source.
U0304,yes,no,82,low,0,0,Use as gold code hub source.
U0305,yes,no,82,low,0,0,Use as gold code hub source.
U0306,yes,no,82,low,0,0,Use as gold code hub source.
U0307,yes,no,82,low,0,0,Use as gold code hub source.
U0308,yes,no,82,low,0,0,Use as gold code hub source.
U0309,yes,no,82,low,0,0,Use as gold code hub source.
U0310,yes,no,82,low,0,0,Use as gold code hub source.
